1,../../../../global500/3/2021,沃尔玛（WALMART) ,559,151,13,510,美国
2,../../../../global500/15/2021,国家电网有限公司（STATE GRID) ,386,617.7,5,580.4,中国
3,../../../../global500/485/2021,亚马逊（AMAZON.COM) ,386,064,21,331,美国
4,../../../../global500/13/2021,中国石油天然气集团有限公司（CHINA NATIONAL PETROLEUM) ,283,957.6,4,575.2,中国
5,../../../../global500/9/2021,中国石油化工集团有限公司（SINOPEC GROUP) ,283,727.6,6,205.2,中国
6,../../../../global500/253/2021,苹果公司（APPLE) ,274,515,57,411,美国
7,../../../../global500/63/2021,CVSHealth公司（CVS HEALTH) ,268,706,7,179,美国
8,../../../../global500/71/2021,联合健康集团（UNITEDHEALTH GROUP) ,257,141,15,403,美国
9,../../../../global500/10/2021,丰田汽车公司（TOYOTA MOTOR) ,256,721.7,21,180.1,日本
10,../../../../global500/14/2021,大众公司（VOLKSWAGEN) ,253,965,10,103.5,德国
11,../../../../global500/41/2021,伯克希尔－哈撒韦公司（BERKSHIRE HATHAWAY) ,245,510,42,521,美国
12,../../../../global500/42/2021,麦克森公司（MCKESSON) ,238,228,-4,539,美国
13,../../../../global500/292/2021,中国建筑集团有限公司（CHINA STATE CONSTRUCTION ENGINEERING) ,234,425,3,578.4,中国
14,../../../../global500/752/2021,沙特阿美公司（SAUDI ARAMCO) ,229,766.2,49,286.8,沙特阿拉伯
15,../../../../global500/40/2021,三星电子（SAMSUNG ELECTRONICS) ,200,734.4,22,116.4,韩国
16,../../../../global500/517/2021,中国平安保险（集团）股份有限公司（PING AN INSURANCE) ,191,509.4,20,738.9,中国
17,../../../../global500/91/2021,美源伯根公司（AMERISOURCEBERGEN) ,189,893.9,-3,408.7,美国
18,../../../../global500/4/2021,英国石油公司（BP) ,183,500,-20,305,英国
19,../../../../global500/1/2021,荷兰皇家壳牌石油公司（ROYAL DUTCH SHELL) ,183,195,-21,680,荷兰
20,../../../../global500/92/2021,中国工商银行股份有限公司（INDUSTRIAL &amp; COMMERCIAL BANK OF CHINA) ,182,794.4,45,783.4,中国
21,../../../../global500/423/2021,Alphabet公司（ALPHABET) ,182,527,40,269,美国
22,../../../../global500/109/2021,鸿海精密工业股份有限公司（HON HAI PRECISION INDUSTRY) ,181,945.4,3,456.7,中国
23,../../../../global500/2/2021,埃克森美孚（EXXON MOBIL) ,181,502,-22,440,美国
24,../../../../global500/23/2021,戴姆勒股份公司（DAIMLER) ,175,827.3,4,132.8,德国
25,../../../../global500/125/2021,中国建设银行股份有限公司（CHINA CONSTRUCTION BANK) ,172,000.2,39,282.5,中国
26,../../../../global500/29/2021,美国电话电报公司（AT&amp;T) ,171,760,-5,176,美国
27,../../../../global500/88/2021,开市客（COSTCO WHOLESALE) ,166,761,4,002,美国
28,../../../../global500/487/2021,信诺（CIGNA) ,160,401,8,458,美国
29,../../../../global500/155/2021,中国农业银行股份有限公司（AGRICULTURAL BANK OF CHINA) ,153,884.6,31,293.4,中国
30,../../../../global500/60/2021,嘉德诺（CARDINAL HEALTH) ,152,922,-3,696,美国
31,../../../../global500/661/2021,托克集团（TRAFIGURA GROUP) ,146,994.3,1,699.2,新加坡
32,../../../../global500/133/2021,中国人寿保险（集团）公司（CHINA LIFE INSURANCE) ,144,589.1,4,648.1,中国
33,../../../../global500/117/2021,微软（MICROSOFT) ,143,015,44,281,美国
34,../../../../global500/550/2021,嘉能可（GLENCORE) ,142,338,-1,903,瑞士
35,../../../../global500/662/2021,中国铁路工程集团有限公司（CHINA RAILWAY ENGINEERING GROUP) ,141,383.6,1,638.8,中国
36,../../../../global500/122/2021,沃博联（WALGREENS BOOTS ALLIANCE) ,139,537,456,美国
37,../../../../global500/551/2021,EXOR集团（EXOR GROUP) ,136,185.9,-34.2,荷兰
38,../../../../global500/20/2021,安联保险集团（ALLIANZ) ,136,173.3,7,756.2,德国
39,../../../../global500/145/2021,中国银行股份有限公司（BANK OF CHINA) ,134,045.6,27,952.1,中国
40,../../../../global500/82/2021,克罗格（KROGER) ,132,498,2,585,美国
41,../../../../global500/90/2021,家得宝（HOME DEPOT) ,132,110,12,866,美国
42,../../../../global500/252/2021,中国铁道建筑集团有限公司（CHINA RAILWAY CONSTRUCTION) ,131,992.3,1,485.5,中国
43,../../../../global500/49/2021,摩根大通公司（JPMORGAN CHASE) ,129,503,29,131,美国
44,../../../../global500/519/2021,华为投资控股有限公司（HUAWEI INVESTMENT &amp; HOLDING) ,129,183.5,9,361.6,中国
45,../../../../global500/55/2021,威瑞森电信（VERIZON COMMUNICATIONS) ,128,292,17,801,美国
46,../../../../global500/73/2021,安盛（AXA) ,128,011.4,3,605.2,法国
47,../../../../global500/19/2021,福特汽车公司（FORD MOTOR) ,127,144,-1,279,美国
48,../../../../global500/51/2021,本田汽车（HONDA MOTOR) ,124,240.6,6,201.6,日本
49,../../../../global500/18/2021,通用汽车公司（GENERAL MOTORS) ,122,485,6,427,美国
50,../../../../global500/112/2021,Anthem公司（ANTHEM) ,121,867,4,572,美国
51,../../../../global500/114/2021,三菱商事株式会社（MITSUBISHI) ,121,542.7,1,627.7,日本
52,../../../../global500/6/2021,道达尔能源公司（TOTALENERGIES) ,119,704,-7,242,法国
53,../../../../global500/61/2021,德国电信（DEUTSCHE TELEKOM) ,115,083.2,4,737.8,德国
54,../../../../global500/78/2021,宝马集团（BMW GROUP) ,112,794.1,4,301.4,德国
55,../../../../global500/44/2021,日本电报电话公司（NIPPON TELEGRAPH AND TELEPHONE) ,112,670.3,8,642.6,日本
56,../../../../global500/99/2021,中国移动通信集团有限公司（CHINA MOBILE COMMUNICATIONS) ,111,825.5,12,920.1,中国
57,../../../../global500/699/2021,Centene公司（CENTENE) ,111,115,1,808,美国
58,../../../../global500/11/2021,日本邮政控股公司（JAPAN POST HOLDINGS) ,110,561.3,3,945.3,日本
59,../../../../global500/687/2021,京东集团股份有限公司（JD.COM) ,108,087,7,160.2,中国
60,../../../../global500/579/2021,上海汽车集团股份有限公司（SAIC MOTOR) ,107,555.2,2,961,中国
61,../../../../global500/341/2021,中国交通建设集团有限公司（CHINA COMMUNICATIONS CONSTRUCTION) ,106,867.7,1,165,中国
62,../../../../global500/405/2021,房利美（FANNIE MAE) ,106,437,11,805,美国
63,../../../../global500/724/2021,阿里巴巴集团控股有限公司（ALIBABA GROUP HOLDING) ,105,865.7,22,224,中国
64,../../../../global500/237/2021,美国康卡斯特电信公司（COMCAST) ,103,564,10,534,美国
65,../../../../global500/331/2021,中国五矿集团有限公司（CHINA MINMETALS) ,102,014.8,491.1,中国
66,../../../../global500/385/2021,中国第一汽车集团有限公司（CHINA FAW GROUP) ,101,075.8,2,866.5,中国
67,../../../../global500/714/2021,恒力集团有限公司（HENGLI GROUP) ,100,773.1,2,372.7,中国
68,../../../../global500/617/2021,正威国际集团有限公司（AMER INTERNATIONAL GROUP) ,100,280.5,1,851.7,中国
69,../../../../global500/518/2021,中国华润有限公司（CHINA RESOURCES) ,99,437.6,4,330.2,中国
70,../../../../global500/595/2021,山东能源集团有限公司（SHANDONG ENERGY GROUP) ,97,860.6,1,161.9,中国
71,../../../../global500/238/2021,日本伊藤忠商事株式会社（ITOCHU) ,97,753.1,3,786.8,日本
72,../../../../global500/220/2021,中国宝武钢铁集团有限公司（CHINA BAOWU STEEL GROUP) ,97,643.1,3,628.7,中国
73,../../../../global500/47/2021,意大利忠利保险公司（ASSICURAZIONI GENERALI) ,97,128.9,1,987.2,意大利
74,../../../../global500/556/2021,中国邮政集团有限公司（CHINA POST GROUP) ,96,304.1,4,698.4,中国
75,../../../../global500/5/2021,雪佛龙（CHEVRON) ,94,692,-5,543,美国
76,../../../../global500/710/2021,戴尔科技公司（DELL TECHNOLOGIES) ,94,224,3,250,美国
77,../../../../global500/37/2021,美国银行（BANK OF AMERICA) ,93,753,17,894,美国
78,../../../../global500/100/2021,塔吉特公司（TARGET) ,93,561,4,368,美国
79,../../../../global500/48/2021,雀巢公司（NESTLÉ) ,89,852.9,13,031.1,瑞士
80,../../../../global500/153/2021,美国劳氏公司（LOWE'S) ,89,597,5,835,美国
81,../../../../global500/578/2021,马拉松原油公司（MARATHON PETROLEUM) ,88,952,-9,826,美国
82,../../../../global500/39/2021,花旗集团（CITIGROUP) ,88,839,11,047,美国
83,../../../../global500/87/2021,现代汽车（HYUNDAI MOTOR) ,88,155.7,1,207.5,韩国
84,../../../../global500/22/2021,俄罗斯天然气工业股份公司（GAZPROM) ,87,870.4,1,872,俄罗斯
85,../../../../global500/507/2021,东风汽车公司集团有限公司（DONGFENG MOTOR) ,86,856.3,1,115.5,中国
86,../../../../global500/719/2021,Facebook公司（FACEBOOK) ,85,965,29,146,美国
87,../../../../global500/187/2021,皇家阿霍德德尔海兹集团（ROYAL AHOLD DELHAIZE) ,85,157.9,1,591.8,荷兰
88,../../../../global500/81/2021,索尼（SONY) ,84,893.1,11,053.6,日本
89,../../../../global500/143/2021,联合包裹速递服务公司（UNITED PARCEL SERVICE) ,84,628,1,343,美国
90,../../../../global500/516/2021,中国人民保险集团股份有限公司（PEOPLE'S INSURANCE CO. OF CHINA) ,84,290.4,2,903.8,中国
91,../../../../global500/185/2021,中国南方电网有限责任公司（CHINA SOUTHERN POWER GRID) ,83,699,998.6,中国
92,../../../../global500/318/2021,中国海洋石油集团有限公司（CHINA NATIONAL OFFSHORE OIL) ,83,296.3,4,802.4,中国
93,../../../../global500/46/2021,法国农业信贷银行（CRÉDIT AGRICOLE) ,82,958.8,3,067.4,法国
94,../../../../global500/103/2021,强生（JOHNSON &amp; JOHNSON) ,82,584,14,714,美国
95,../../../../global500/52/2021,日立（HITACHI) ,82,344.6,4,731.8,日本
96,../../../../global500/25/2021,家乐福（CARREFOUR) ,82,211.3,730.4,法国
97,../../../../global500/24/2021,法国巴黎银行（BNP PARIBAS) ,81,632.4,8,052.5,法国
98,../../../../global500/98/2021,博世集团（BOSCH GROUP) ,81,463.8,360.1,德国
99,../../../../global500/56/2021,乐购（TESCO) ,81,248,7,948.4,英国
100,../../../../global500/140/2021,日本永旺集团（AEON) ,81,227.8,-670.5,日本
101,../../../../global500/514/2021,国家能源投资集团有限责任公司（CHINA ENERGY INVESTMENT) ,80,716.2,4,102.1,中国
102,../../../../global500/21/2021,汇丰银行控股公司（HSBC HOLDINGS) ,80,429,5,229,英国
103,../../../../global500/142/2021,美国富国银行（WELLS FARGO) ,80,303,3,301,美国
104,../../../../global500/12/2021,通用电气公司（GENERAL ELECTRIC) ,79,619,5,704,美国
105,../../../../global500/57/2021,法国电力公司（ELECTRICITÉ DE FRANCE) ,78,903.5,740.6,法国
106,../../../../global500/111/2021,州立农业保险公司（STATE FARM INSURANCE) ,78,898,3,738.9,美国
107,../../../../global500/585/2021,中国电力建设集团有限公司（POWERCHINA) ,78,486.5,688.6,中国
108,../../../../global500/202/2021,英特尔公司（INTEL) ,77,867,20,899,美国
109,../../../../global500/628/2021,中国医药集团有限公司（SINOPHARM) ,77,278.2,1,258.7,中国
110,../../../../global500/303/2021,哈门那公司（HUMANA) ,77,155,3,367,美国
111,../../../../global500/96/2021,日本生命保险公司（NIPPON LIFE INSURANCE) ,76,984.3,3,127.2,日本
112,../../../../global500/335/2021,中粮集团有限公司（COFCO) ,76,855.6,1,377.6,中国
113,../../../../global500/54/2021,德国邮政敦豪集团（DEUTSCHE POST DHL GROUP) ,76,122.1,3,394.4,德国
114,../../../../global500/131/2021,三井物产株式会社（MITSUI) ,75,562.4,3,164.5,日本
115,../../../../global500/415/2021,中国中信集团有限公司（CITIC GROUP) ,74,689.2,3,842.5,中国
116,../../../../global500/67/2021,日产汽车（NISSAN MOTOR) ,74,169.5,-4,232.7,日本
117,../../../../global500/95/2021,慕尼黑再保险集团（MUNICH RE GROUP) ,74,074.5,1,379.9,德国
118,../../../../global500/62/2021,意大利国家电力公司（ENEL) ,74,047.1,2,974,意大利
119,../../../../global500/139/2021,第一生命控股有限公司（DAI-ICHI LIFE HOLDINGS) ,73,841.5,3,431.6,日本
120,../../../../global500/35/2021,西班牙国家银行（BANCO SANTANDER) ,73,630.1,-9,994.1,西班牙
121,../../../../global500/45/2021,国际商业机器公司（INTERNATIONAL BUSINESS MACHINES) ,73,620,5,590,美国
122,../../../../global500/708/2021,中国恒大集团（CHINA EVERGRANDE GROUP) ,73,514,1,170.4,中国
123,../../../../global500/84/2021,美国邮政（U.S. POSTAL SERVICE) ,73,133,-9,176,美国
124,../../../../global500/614/2021,北京汽车集团有限公司（BEIJING AUTOMOTIVE GROUP) ,72,147.3,339.8,中国
125,../../../../global500/65/2021,卢克石油公司（LUKOIL) ,71,856.2,209.9,俄罗斯
126,../../../../global500/263/2021,中国电信集团有限公司（CHINA TELECOMMUNICATIONS) ,71,400.9,1,886.1,中国
127,../../../../global500/513/2021,中国兵器工业集团有限公司（CHINA NORTH INDUSTRIES GROUP) ,71,017.5,1,510.9,中国
128,../../../../global500/68/2021,宝洁公司（PROCTER &amp; GAMBLE) ,70,950,13,027,美国
129,../../../../global500/72/2021,SK集团（SK) ,70,839.2,160.5,韩国
130,../../../../global500/26/2021,意昂集团（E.ON) ,70,381.5,1,158.8,德国
131,../../../../global500/175/2021,百事公司（PEPSICO) ,70,372,7,120,美国
132,../../../../global500/728/2021,腾讯控股有限公司（TENCENT HOLDINGS) ,69,864.2,23,166.2,中国
133,../../../../global500/712/2021,艾伯森公司（ALBERTSONS) ,69,690.4,850.2,美国
134,../../../../global500/59/2021,巴斯夫公司（BASF) ,69,464.3,-1,207.8,德国
135,../../../../global500/200/2021,联邦快递（FEDEX) ,69,217,1,286,美国
136,../../../../global500/132/2021,大都会人寿（METLIFE) ,67,842,5,407,美国
137,../../../../global500/494/2021,交通银行股份有限公司（BANK OF COMMUNICATIONS) ,67,605.5,11,409.3,中国
138,../../../../global500/624/2021,晋能控股集团有限公司（JINNENG HOLDING GROUP) ,67,534.8,8.2,中国
139,../../../../global500/726/2021,碧桂园控股有限公司（COUNTRY GARDEN HOLDINGS) ,67,080.4,5,075.6,中国
140,../../../../global500/426/2021,中国航空工业集团有限公司（AVIATION INDUSTRY CORP. OF CHINA) ,66,964.1,915.7,中国
141,../../../../global500/508/2021,房地美（FREDDIE MAC) ,66,228,7,326,美国
142,../../../../global500/600/2021,绿地控股集团股份有限公司（GREENLAND HOLDING GROUP) ,66,095.8,2,173.6,中国
143,../../../../global500/608/2021,Phillips66公司（PHILLIPS 66) ,65,494,-3,975,美国
144,../../../../global500/179/2021,洛克希德－马丁（LOCKHEED MARTIN) ,65,398,6,833,美国
145,../../../../global500/201/2021,华特迪士尼公司（WALT DISNEY) ,65,388,-2,864,美国
146,../../../../global500/93/2021,ADM公司（ARCHER DANIELS MIDLAND) ,64,355,1,772,美国
147,../../../../global500/171/2021,瑞士罗氏公司（ROCHE GROUP) ,64,285,15,228.8,瑞士
148,../../../../global500/730/2021,厦门建发集团有限公司（XIAMEN C&amp;D) ,64,111.8,952.6,中国
149,../../../../global500/639/2021,太平洋建设集团有限公司（PACIFIC CONSTRUCTION GROUP) ,64,037.7,2,218.1,中国
150,../../../../global500/30/2021,西门子（SIEMENS) ,63,935.5,4,509.4,德国
151,../../../../global500/170/2021,中国中化集团有限公司（SINOCHEM) ,63,544,809.1,中国
152,../../../../global500/53/2021,Engie集团（ENGIE) ,63,525.4,-1,750.2,法国
153,../../../../global500/504/2021,英国法通保险公司（LEGAL &amp; GENERAL GROUP) ,63,324.5,2,061,英国
154,../../../../global500/79/2021,松下（PANASONIC) ,63,191.3,1,557.2,日本
155,../../../../global500/264/2021,信实工业公司（RELIANCE INDUSTRIES) ,62,912.1,6,619.4,印度
156,../../../../global500/721/2021,布鲁克菲尔德资产管理公司（BROOKFIELD ASSET MANAGEMENT) ,62,752,-134,加拿大
157,../../../../global500/221/2021,英杰华集团（AVIVA) ,62,579.3,3,588.4,英国
158,../../../../global500/571/2021,中国太平洋保险(集团)股份有限公司（CHINA PACIFIC INSURANCE (GROUP)) ,61,185.7,3,562.9,中国
159,../../../../global500/563/2021,联想集团有限公司（LENOVO GROUP) ,60,742.3,1,178.3,中国
160,../../../../global500/686/2021,万科企业股份有限公司（CHINA VANKE) ,60,740.7,6,016.7,中国
161,../../../../global500/572/2021,中国化工集团有限公司（CHEMCHINA) ,60,491.9,-815.6,中国
162,../../../../global500/605/2021,招商银行股份有限公司（CHINA MERCHANTS BANK) ,60,433.2,14,107.5,中国
163,../../../../global500/738/2021,招商局集团有限公司（CHINA MERCHANTS GROUP) ,60,280.7,5,919.4,中国
164,../../../../global500/33/2021,瓦莱罗能源公司（VALERO ENERGY) ,60,115,-1,421,美国
165,../../../../global500/189/2021,丸红株式会社（MARUBENI) ,59,735.2,2,125.7,日本
166,../../../../global500/101/2021,引能仕控股株式会社（ENEOS HOLDINGS) ,59,540,1,075.4,日本
167,../../../../global500/736/2021,丰田通商公司（TOYOTA TSUSHO) ,59,517.1,1,269.7,日本
168,../../../../global500/255/2021,苏黎世保险集团（ZURICH INSURANCE GROUP) ,59,001,3,834,瑞士
169,../../../../global500/276/2021,宏利金融（MANULIFE FINANCIAL) ,58,840.4,4,377.9,加拿大
170,../../../../global500/573/2021,物产中大集团股份有限公司（WUCHAN ZHONGDA GROUP) ,58,545.7,397.9,中国
171,../../../../global500/732/2021,厦门国贸控股集团有限公司（XIAMEN ITG HOLDING GROUP) ,58,279,285.8,中国
172,../../../../global500/505/2021,荷兰全球保险集团（AEGON) ,58,211.1,-166.4,荷兰
173,../../../../global500/116/2021,波音（BOEING) ,58,158,-11,873,美国
174,../../../../global500/670/2021,中国保利集团有限公司（CHINA POLY GROUP) ,58,072.3,1,949.4,中国
175,../../../../global500/121/2021,联合利华（UNILEVER) ,57,797.4,6,359.3,英国
176,../../../../global500/634/2021,广州汽车工业集团有限公司（GUANGZHOU AUTOMOBILE INDUSTRY GROUP) ,57,723.9,576.2,中国
177,../../../../global500/574/2021,中国建材集团有限公司（CHINA NATIONAL BUILDING MATERIAL GROUP) ,57,115.3,103,中国
178,../../../../global500/298/2021,保德信金融集团（PRUDENTIAL FINANCIAL) ,57,033,-374,美国
179,../../../../global500/104/2021,空中客车公司（AIRBUS) ,56,872.2,-1,291,荷兰
180,../../../../global500/128/2021,三菱日联金融集团（MITSUBISHI UFJ FINANCIAL GROUP) ,56,838.4,7,329.8,日本
181,../../../../global500/34/2021,巴西国家石油公司（PETROBRAS) ,56,683,1,141,巴西
182,../../../../global500/32/2021,惠普公司（HP) ,56,639,2,844,美国
183,../../../../global500/123/2021,雷神技术公司（RAYTHEON TECHNOLOGIES) ,56,587,-3,519,美国
184,../../../../global500/332/2021,软银集团（SOFTBANK GROUP) ,56,213.6,47,052.6,日本
185,../../../../global500/503/2021,英国保诚集团（PRUDENTIAL) ,55,973,2,118,英国
186,../../../../global500/481/2021,富腾公司（FORTUM) ,55,850.1,2,077.2,芬兰
187,../../../../global500/124/2021,东京电力公司（TOKYO ELECTRIC POWER) ,55,343.1,1,706.4,日本
188,../../../../global500/129/2021,Seven&amp;I控股公司（SEVEN &amp; I HOLDINGS) ,54,442.4,1,692.4,日本
189,../../../../global500/740/2021,厦门象屿集团有限公司（XMXYG) ,54,323.9,279,中国
190,../../../../global500/506/2021,StoneX集团（STONEX GROUP) ,54,139.6,169.6,美国
191,../../../../global500/644/2021,AlimentationCouche-Tard公司（ALIMENTATION COUCHE-TARD) ,54,132.4,2,353.6,加拿大
192,../../../../global500/552/2021,LG电子（LG ELECTRONICS) ,53,625.4,1,668.5,韩国
193,../../../../global500/136/2021,高盛（GOLDMAN SACHS GROUP) ,53,498,9,459,美国
194,../../../../global500/666/2021,中国光大集团股份公司（CHINA EVERBRIGHT GROUP) ,53,429,2,570.9,中国
195,../../../../global500/158/2021,俄罗斯石油公司（ROSNEFT OIL) ,53,375.8,2,033.2,俄罗斯
196,../../../../global500/622/2021,兴业银行股份有限公司（INDUSTRIAL BANK) ,53,313.9,9,655.9,中国
197,../../../../global500/28/2021,安赛乐米塔尔（ARCELORMITTAL) ,53,270,-733,卢森堡
198,../../../../global500/499/2021,中国铝业集团有限公司（ALUMINUM CORP. OF CHINA) ,53,191.2,320.9,中国
199,../../../../global500/204/2021,西斯科公司（SYSCO) ,52,893.3,215.5,美国
200,../../../../global500/375/2021,河钢集团有限公司（HBIS GROUP) ,52,760.7,5.7,中国
201,../../../../global500/629/2021,上海浦东发展银行股份有限公司（SHANGHAI PUDONG DEVELOPMENT BANK) ,52,628.3,8,443.6,中国
202,../../../../global500/547/2021,巴西JBS公司（JBS) ,52,429,892.2,巴西
203,../../../../global500/43/2021,法国兴业银行（SOCIÉTÉ GÉNÉRALE) ,52,068.3,-294,法国
204,../../../../global500/108/2021,摩根士丹利（MORGAN STANLEY) ,52,047,10,996,美国
205,../../../../global500/363/2021,印度国家银行（STATE BANK OF INDIA) ,51,919.4,3,018.9,印度
206,../../../../global500/118/2021,泰国国家石油有限公司（PTT) ,51,647.5,1,207.2,泰国
207,../../../../global500/308/2021,HCA医疗保健公司（HCA HEALTHCARE) ,51,533,3,754,美国
208,../../../../global500/231/2021,东京海上日动火灾保险公司（TOKIO MARINE HOLDINGS) ,51,516.7,1,526.3,日本
209,../../../../global500/94/2021,沃达丰集团（VODAFONE GROUP) ,51,054.5,130.5,英国
210,../../../../global500/338/2021,迪奥公司（CHRISTIAN DIOR) ,50,877.6,2,202.6,法国
211,../../../../global500/300/2021,丰益国际（WILMAR INTERNATIONAL) ,50,526.8,1,534.1,新加坡
212,../../../../global500/105/2021,印度石油公司（INDIAN OIL) ,50,433,2,915.5,印度
213,../../../../global500/672/2021,友邦保险集团有限公司（AIA GROUP) ,50,359,5,779,中国
214,../../../../global500/150/2021,万喜集团（VINCI) ,50,270.2,1,415.2,法国
215,../../../../global500/581/2021,起亚公司（KIA) ,50,155.1,1,261,韩国
216,../../../../global500/17/2021,埃尼石油公司（ENI) ,50,121,-9,839.1,意大利
217,../../../../global500/232/2021,日本KDDI电信公司（KDDI) ,50,115,6,145.7,日本
218,../../../../global500/183/2021,诺华公司（NOVARTIS) ,49,898,8,072,瑞士
219,../../../../global500/130/2021,雷诺（RENAULT) ,49,536.4,-9,124.7,法国
220,../../../../global500/665/2021,陕西煤业化工集团有限责任公司（SHAANXI COAL &amp; CHEMICAL INDUSTRY) ,49,314.3,120.8,中国
221,../../../../global500/191/2021,思科公司（CISCO SYSTEMS) ,49,301,11,214,美国
222,../../../../global500/305/2021,韩国电力公司（KOREA ELECTRIC POWER) ,49,102,1,688,韩国
223,../../../../global500/66/2021,西班牙电话公司（TELEFÓNICA) ,49,082.9,1,802.6,西班牙
224,../../../../global500/620/2021,中国民生银行股份有限公司（CHINA MINSHENG BANKING) ,49,076,4,972.3,中国
225,../../../../global500/621/2021,江西铜业集团有限公司（JIANGXI COPPER) ,48,820.1,194.7,中国
226,../../../../global500/199/2021,韩国浦项制铁公司（POSCO) ,48,712.8,1,340.3,韩国
227,../../../../global500/154/2021,拜耳集团（BAYER) ,48,483.6,-11,958.5,德国
228,../../../../global500/226/2021,加拿大鲍尔集团（POWER CORP. OF CANADA) ,48,183.1,1,525.7,加拿大
229,../../../../global500/77/2021,Orange公司（ORANGE) ,48,164.5,5,494.4,法国
230,../../../../global500/717/2021,特许通讯公司（CHARTER COMMUNICATIONS) ,48,097,3,222,美国
231,../../../../global500/327/2021,中国远洋海运集团有限公司（CHINA COSCO SHIPPING) ,47,998.3,1,471.2,中国
232,../../../../global500/378/2021,默沙东（MERCK) ,47,994,7,067,美国
233,../../../../global500/126/2021,ELO集团（ELO GROUP) ,47,607.3,772.5,法国
234,../../../../global500/630/2021,陕西延长石油（集团）有限责任公司（SHAANXI YANCHANG PETROLEUM (GROUP)) ,47,529.1,160.7,中国
235,../../../../global500/616/2021,和硕（PEGATRON) ,47,517.9,686.2,中国
236,../../../../global500/387/2021,百威英博（ANHEUSER-BUSCH INBEV) ,47,358,1,405,比利时
237,../../../../global500/273/2021,美洲电信（AMÉRICA MÓVIL) ,47,326,2,180.5,墨西哥
238,../../../../global500/167/2021,百思买（BEST BUY) ,47,262,1,798,美国
239,../../../../global500/599/2021,浙江吉利控股集团有限公司（ZHEJIANG GEELY HOLDING GROUP) ,47,191,1,352.3,中国
240,../../../../global500/789/2021,中国船舶集团有限公司（CHINA STATE SHIPBUILDING) ,46,844.6,1,874.6,中国
241,../../../../global500/642/2021,Talanx公司（TALANX) ,46,788.1,766.8,德国
242,../../../../global500/269/2021,美国纽约人寿保险公司（NEW YORK LIFE INSURANCE) ,46,712.4,-822.3,美国
243,../../../../global500/402/2021,印度石油天然气公司（OIL &amp; NATURAL GAS) ,46,597.1,2,189.3,印度
244,../../../../global500/271/2021,电装公司（DENSO) ,46,569.3,1,179.7,日本
245,../../../../global500/458/2021,MS&amp;AD保险集团控股有限公司（MS&amp;AD INSURANCE GROUP HOLDINGS) ,46,149.7,1,362.1,日本
246,../../../../global500/36/2021,Equinor公司（EQUINOR) ,45,818,-5,510,挪威
247,../../../../global500/698/2021,艾伯维（ABBVIE) ,45,804,4,616,美国
248,../../../../global500/425/2021,中国华能集团有限公司（CHINA HUANENG GROUP) ,45,750.4,312.4,中国
249,../../../../global500/157/2021,日本制铁集团公司（NIPPON STEEL CORPORATION) ,45,555.7,-305.9,日本
250,../../../../global500/211/2021,加拿大皇家银行（ROYAL BANK OF CANADA) ,45,508.8,8,496.9,加拿大
251,../../../../global500/674/2021,台积公司（TAIWAN SEMICONDUCTOR MANUFACTURING) ,45,477.8,17,343.6,中国
252,../../../../global500/151/2021,德国联邦铁路公司（DEUTSCHE BAHN) ,45,465.2,-6,476.6,德国
